"Gene","GO"
"KLLA0D05709g","GO:0006487"
"KLLA0D05709g","GO:0009298"
"KLLA0D05709g","GO:0046872"
"KLLA0E20813g","GO:0000387"
"KLLA0E20813g","GO:0000932"
"KLLA0E20813g","GO:0000956"
"KLLA0E20813g","GO:0005681"
"KLLA0E20813g","GO:0005688"
"KLLA0E20813g","GO:0017070"
"KLLA0E20813g","GO:0033962"
"KLLA0E20813g","GO:0097526"
"KLLA0F12001g","GO:0004739"
"KLLA0F12001g","GO:0005759"
"KLLA0F12001g","GO:0006086"
"KLLA0E03212g","GO:0000124"
"KLLA0E03212g","GO:0003677"
"KLLA0E03212g","GO:0003712"
"KLLA0E03212g","GO:0005634"
"KLLA0E03212g","GO:0006366"
"KLLA0E03212g","GO:0046982"
"KLLA0D01903g","GO:0004588"
"KLLA0D01903g","GO:0005737"
"KLLA0D01903g","GO:0006207"
"KLLA0D01903g","GO:0044205"
"KLLA0D01903g","GO:0046132"
"KLLA0D18777g","GO:0005739"
"KLLA0D18777g","GO:0033819"
"KLLA0E21153g","GO:0003992"
"KLLA0E21153g","GO:0005759"
"KLLA0E21153g","GO:0006526"
"KLLA0E21153g","GO:0030170"
"KLLA0E02376g","GO:0004843"
"KLLA0E02376g","GO:0016579"
"KLLA0E02376g","GO:0043161"
"KLLA0E02376g","GO:0061136"
"KLLA0E02376g","GO:0070628"
"KLLA0A03333g","GO:0003987"
"KLLA0A03333g","GO:0005524"
"KLLA0A03333g","GO:0005783"
"KLLA0A03333g","GO:0016208"
"KLLA0A03333g","GO:0019427"
"KLLA0F15334g","GO:0008270"
"KLLA0F15334g","GO:0016567"
"KLLA0F15334g","GO:0061630"
"KLLA0F15334g","GO:0071596"
"KLLA0F04103g","GO:0000287"
"KLLA0F04103g","GO:0004449"
"KLLA0F04103g","GO:0005739"
"KLLA0F04103g","GO:0006099"
"KLLA0F04103g","GO:0006102"
"KLLA0F04103g","GO:0051287"
"KLLA0E03058g","GO:0000287"
"KLLA0E03058g","GO:0004449"
"KLLA0E03058g","GO:0005739"
"KLLA0E03058g","GO:0006099"
"KLLA0E03058g","GO:0006102"
"KLLA0E03058g","GO:0051287"
"KLLA0B14861g","GO:0015293"
"KLLA0B14861g","GO:0016020"
"KLLA0E22902g","GO:0004588"
"KLLA0E22902g","GO:0004590"
"KLLA0E22902g","GO:0006207"
"KLLA0E22902g","GO:0044205"
"KLLA0D12672g","GO:0000981"
"KLLA0D12672g","GO:0003677"
"KLLA0D12672g","GO:0005634"
"KLLA0D12672g","GO:0006012"
"KLLA0D12672g","GO:0006351"
"KLLA0D12672g","GO:0008270"
"KLLA0D12672g","GO:0045944"
"KLLA0F08437g","GO:0006012"
"KLLA0F08437g","GO:0008108"
"KLLA0F08437g","GO:0008270"
"KLLA0F08393g","GO:0004335"
"KLLA0F08393g","GO:0005524"
"KLLA0F08393g","GO:0005829"
"KLLA0F08393g","GO:0006012"
"KLLA0E00682g","GO:0005634"
"KLLA0E00682g","GO:0005737"
"KLLA0E00682g","GO:0016567"
"KLLA0E00682g","GO:0019941"
"KLLA0E00682g","GO:0031386"
"KLLA0E00682g","GO:0031625"
"KLLA0E23595g","GO:0004347"
"KLLA0E23595g","GO:0005829"
"KLLA0E23595g","GO:0006094"
"KLLA0E23595g","GO:0006096"
"KLLA0E23595g","GO:0048029"
"KLLA0E23595g","GO:0051156"
"KLLA0E23595g","GO:0097367"
"KLLA0E17721g","GO:0000287"
"KLLA0E17721g","GO:0004427"
"KLLA0E17721g","GO:0005634"
"KLLA0E17721g","GO:0005737"
"KLLA0E17721g","GO:0006796"
"KLLA0F20988g","GO:0004365"
"KLLA0F20988g","GO:0005829"
"KLLA0F20988g","GO:0006006"
"KLLA0F20988g","GO:0006096"
"KLLA0F20988g","GO:0030312"
"KLLA0F20988g","GO:0050661"
"KLLA0F20988g","GO:0051287"
"KLLA0E05566g","GO:0005789"
"KLLA0E05566g","GO:0005801"
"KLLA0E05566g","GO:0006621"
"KLLA0E05566g","GO:0006888"
"KLLA0E05566g","GO:0015031"
"KLLA0E05566g","GO:0046923"
"KLLA0D13310g","GO:0005355"
"KLLA0D13310g","GO:0016020"
"KLLA0F21010g","GO:0004022"
"KLLA0F21010g","GO:0005737"
"KLLA0F21010g","GO:0008270"
"KLLA0D04906g","GO:0000287"
"KLLA0D04906g","GO:0003862"
"KLLA0D04906g","GO:0005829"
"KLLA0D04906g","GO:0009098"
"KLLA0D04906g","GO:0051287"
"KLLA0F02970g","GO:0003677"
"KLLA0F02970g","GO:0005634"
"KLLA0F02970g","GO:0006260"
"KLLA0F02970g","GO:0006281"
"KLLA0F02970g","GO:0006338"
"KLLA0D07810g","GO:0004674"
"KLLA0D07810g","GO:0005524"
"KLLA0D07810g","GO:0035556"
"KLLA0D07810g","GO:0106310"
"KLLA0F07579g","GO:0003712"
"KLLA0F07579g","GO:0006357"
"KLLA0F07579g","GO:0016592"
"KLLA0F16929g","GO:0005758"
"KLLA0F16929g","GO:0006122"
"KLLA0F16929g","GO:0006123"
"KLLA0F16929g","GO:0009055"
"KLLA0F16929g","GO:0020037"
"KLLA0F16929g","GO:0046872"
"KLLA0F16929g","GO:0070469"
"KLLA0F16940g","GO:0005758"
"KLLA0F16940g","GO:0006122"
"KLLA0F16940g","GO:0006123"
"KLLA0F16940g","GO:0009055"
"KLLA0F16940g","GO:0020037"
"KLLA0F16940g","GO:0046872"
"KLLA0F16940g","GO:0070469"
"KLLA0F14663g","GO:0005634"
"KLLA0F14663g","GO:0016740"
