"Gene","GO"
"orf19.4845","GO:0006629"
"orf19.1478","GO:0006629"
"orf19.4232","GO:0006629"
"orf19.2045","GO:0006629"
"orf19.1053","GO:0006629"
"orf19.3228","GO:0006629"
"orf19.4732","GO:0006629"
"orf19.4699","GO:0006629"
"orf19.3804","GO:0006629"
"orf19.7459","GO:0006629"
"orf19.4031","GO:0006629"
"orf19.6629","GO:0006629"
"orf19.1092","GO:0006629"
"orf19.7585","GO:0006629"
"orf19.479.2","GO:0006629"
"orf19.6884","GO:0006629"
"orf19.3507","GO:0006629"
"orf19.4157","GO:0006629"
"orf19.5949","GO:0006629"
"orf19.6720","GO:0006629"
"orf19.89","GO:0006629"
"orf19.7282","GO:0006629"
"orf19.4747","GO:0006629"
"orf19.5689","GO:0006629"
"orf19.5792","GO:0006629"
"orf19.7052","GO:0006629"
"orf19.5931","GO:0006629"
"orf19.3859","GO:0006629"
"orf19.7242","GO:0006629"
"orf19.1801","GO:0006629"
"orf19.169","GO:0006629"
"orf19.7312","GO:0006629"
"orf19.3802","GO:0006629"
"orf19.3873","GO:0006629"
"orf19.3449.2","GO:0006629"
"orf19.7446","GO:0006629"
"orf19.1288","GO:0006629"
"orf19.2672","GO:0006629"
"orf19.1887","GO:0006629"
"orf19.4442","GO:0006629"
"orf19.6472","GO:0006629"
"orf19.3682","GO:0006629"
"orf19.586","GO:0006629"
"orf19.1618","GO:0006629"
"orf19.979","GO:0006629"
"orf19.6707","GO:0006629"
"orf19.2677","GO:0006629"
"orf19.137","GO:0006629"
"orf19.6034","GO:0006629"
"orf19.3288","GO:0006629"
"orf19.3557","GO:0006629"
"orf19.5073","GO:0006629"
"orf19.7043.1","GO:0006629"
"orf19.4096","GO:0006629"
"orf19.7330","GO:0006629"
"orf19.2168","GO:0006629"
"orf19.2990","GO:0006629"
"orf19.1843","GO:0006629"
"orf19.71","GO:0006629"
"orf19.7592","GO:0006629"
"orf19.7520","GO:0006629"
"orf19.5782","GO:0006629"
"orf19.1652","GO:0006629"
"orf19.953.1","GO:0006629"
"orf19.3653","GO:0006629"
"orf19.837.1","GO:0006629"
"orf19.4812","GO:0006629"
"orf19.1538","GO:0006629"
"orf19.1158","GO:0006629"
"orf19.3994","GO:0006629"
"orf19.6343","GO:0006629"
"orf19.1746","GO:0006629"
"orf19.832","GO:0006629"
"orf19.1946","GO:0006629"
"orf19.5702","GO:0006629"
"orf19.6026","GO:0006629"
"orf19.6951","GO:0006629"
"orf19.1027","GO:0006629"
"orf19.3014","GO:0006629"
"orf19.3462","GO:0006629"
"orf19.5188","GO:0006629"
"orf19.5007","GO:0006629"
"orf19.6988","GO:0006629"
"orf19.3483","GO:0006629"
"orf19.2016","GO:0006629"
"orf19.7404","GO:0006629"
"orf19.3936","GO:0006629"
"orf19.1570","GO:0006629"
"orf19.399","GO:0006629"
"orf19.2803","GO:0006629"
"orf19.1814","GO:0006629"
"orf19.1043","GO:0006629"
"orf19.6240","GO:0006629"
"orf19.5815","GO:0006629"
"orf19.1591","GO:0006629"
"orf19.6358","GO:0006629"
"orf19.5323","GO:0006629"
"orf19.7643","GO:0006629"
"orf19.391","GO:0006629"
"orf19.5640","GO:0006629"
"orf19.1477","GO:0006629"
"orf19.988","GO:0006629"
"orf19.819","GO:0006629"
"orf19.6254","GO:0006629"
"orf19.6411","GO:0006629"
"orf19.438","GO:0006629"
"orf19.5586","GO:0006629"
"orf19.793","GO:0006629"
"orf19.3412","GO:0006629"
"orf19.3040","GO:0006629"
"orf19.6937","GO:0006629"
"orf19.2909","GO:0006629"
"orf19.4591","GO:0006629"
"orf19.4579","GO:0006629"
"orf19.3590","GO:0006629"
"orf19.7049","GO:0006629"
"orf19.272","GO:0006629"
"orf19.516","GO:0006629"
"orf19.1698","GO:0006629"
"orf19.1063","GO:0006629"
"orf19.7342","GO:0006629"
"orf19.3656","GO:0006629"
"orf19.1254","GO:0006629"
"orf19.3010.1","GO:0006629"
"orf19.3996","GO:0006629"
"orf19.5379","GO:0006629"
"orf19.3459","GO:0006629"
"orf19.4186","GO:0006629"
"orf19.6941","GO:0006629"
"orf19.4381","GO:0006629"
"orf19.5576","GO:0006629"
"orf19.4521","GO:0006629"
"orf19.3180","GO:0006629"
"orf19.2761","GO:0006629"
"orf19.122","GO:0006629"
"orf19.489","GO:0006629"
"orf19.1155","GO:0006629"
"orf19.6600","GO:0006629"
"orf19.7549","GO:0006629"
"orf19.5363","GO:0006629"
"orf19.395","GO:0006629"
"orf19.3356","GO:0006629"
"orf19.3166","GO:0006629"
"orf19.3825","GO:0006629"
"orf19.3203","GO:0006629"
"orf19.3631","GO:0006629"
"orf19.4897","GO:0006629"
"orf19.3249","GO:0006629"
"orf19.6438","GO:0006629"
"orf19.3575","GO:0006629"
"orf19.3060","GO:0006629"
"orf19.4109","GO:0006629"
"orf19.6176","GO:0006629"
"orf19.2837","GO:0006629"
"orf19.3008","GO:0006629"
"orf19.759","GO:0006629"
"orf19.5611","GO:0006629"
"orf19.5711","GO:0006629"
"orf19.908","GO:0006629"
"orf19.2551","GO:0006629"
"orf19.4981","GO:0006629"
"orf19.5164","GO:0006629"
"orf19.2270","GO:0006629"
"orf19.764","GO:0006629"
"orf19.4809","GO:0006629"
"orf19.4328","GO:0006629"
"orf19.5925","GO:0006629"
"orf19.6180","GO:0006629"
"orf19.6977","GO:0006629"
"orf19.250","GO:0006629"
"orf19.6217","GO:0006629"
"orf19.1890","GO:0006629"
"orf19.2298","GO:0006629"
"orf19.4865","GO:0006629"
"orf19.4606","GO:0006629"
"orf19.5443","GO:0006629"
"orf19.6642","GO:0006629"
"orf19.2799","GO:0006629"
"orf19.5977","GO:0006629"
"orf19.4864","GO:0006629"
"orf19.3267","GO:0006629"
"orf19.5450","GO:0006629"
"orf19.5027","GO:0006629"
"orf19.3941","GO:0006629"
"orf19.2877","GO:0006629"
"orf19.4802","GO:0006629"
"orf19.4341","GO:0006629"
"orf19.3681","GO:0006629"
"orf19.7478","GO:0006629"
"orf19.2302","GO:0006629"
"orf19.3752","GO:0006629"
"orf19.3293","GO:0006629"
"orf19.6812","GO:0006629"
"orf19.2775","GO:0006629"
"orf19.4339","GO:0006629"
"orf19.3051","GO:0006629"
"orf19.1803","GO:0006629"
"orf19.184","GO:0006629"
"orf19.3911","GO:0006629"
"orf19.5244","GO:0006629"
"orf19.6396","GO:0006629"
"orf19.4181","GO:0006629"
"orf19.6481","GO:0006629"
"orf19.3468","GO:0006629"
"orf19.3893","GO:0006629"
"orf19.5501","GO:0006259"
"orf19.6591","GO:0006259"
"orf19.5297","GO:0006259"
"orf19.1755","GO:0006259"
"orf19.2541","GO:0006259"
"orf19.4010","GO:0006259"
"orf19.967","GO:0006259"
"orf19.5459","GO:0006259"
"orf19.7413","GO:0006259"
"orf19.1331","GO:0006259"
"orf19.4378","GO:0006259"
"orf19.4194","GO:0006259"
"orf19.6517","GO:0006259"
"orf19.972","GO:0006259"
"orf19.878","GO:0006259"
"orf19.7538","GO:0006259"
"orf19.1310","GO:0006259"
"orf19.4412","GO:0006259"
"orf19.482","GO:0006259"
"orf19.3589","GO:0006259"
"orf19.1972","GO:0006259"
"orf19.7035","GO:0006259"
"orf19.564","GO:0006259"
"orf19.3949","GO:0006259"
"orf19.4545","GO:0006259"
"orf19.6925","GO:0006259"
"orf19.5657","GO:0006259"
"orf19.3552","GO:0006259"
"orf19.439","GO:0006259"
"orf19.5438","GO:0006259"
"orf19.2483","GO:0006259"
"orf19.2873","GO:0006259"
"orf19.1988","GO:0006259"
"orf19.939","GO:0006259"
"orf19.3108","GO:0006259"
"orf19.1734","GO:0006259"
"orf19.2755","GO:0006259"
"orf19.1560","GO:0006259"
"orf19.2740","GO:0006259"
"orf19.6562","GO:0006259"
"orf19.245","GO:0006259"
"orf19.57","GO:0006259"
"orf19.3373","GO:0006259"
"orf19.5042","GO:0006259"
"orf19.4044","GO:0006259"
"orf19.3613","GO:0006259"
"orf19.3688","GO:0006259"
"orf19.139","GO:0006259"
"orf19.1837","GO:0006259"
"orf19.7655","GO:0006259"
"orf19.3753","GO:0006259"
"orf19.5627","GO:0006259"
"orf19.6915","GO:0006259"
"orf19.7088","GO:0006259"
"orf19.4627","GO:0006259"
"orf19.4867","GO:0006259"
"orf19.7234","GO:0006259"
"orf19.4252","GO:0006259"
"orf19.7491","GO:0006259"
"orf19.5943.1","GO:0006259"
"orf19.713","GO:0006259"
"orf19.7604","GO:0006259"
"orf19.810","GO:0006259"
"orf19.4519","GO:0006259"
"orf19.3055","GO:0006259"
"orf19.933","GO:0006259"
"orf19.7389","GO:0006259"
"orf19.3359","GO:0006259"
"orf19.4082","GO:0006259"
"orf19.7598","GO:0006259"
"orf19.3787","GO:0006259"
"orf19.5938","GO:0006259"
"orf19.7232","GO:0006259"
"orf19.1526","GO:0006259"
"orf19.29","GO:0006259"
"orf19.1298","GO:0006259"
"orf19.4308","GO:0006259"
"orf19.7405","GO:0006259"
"orf19.1836","GO:0006259"
"orf19.3077","GO:0006259"
"orf19.6010","GO:0006259"
"orf19.6011","GO:0006259"
"orf19.2325","GO:0006259"
"orf19.3648","GO:0006259"
"orf19.3086","GO:0006259"
"orf19.7402","GO:0006259"
"orf19.3964","GO:0006259"
"orf19.3014","GO:0006259"
"orf19.6792","GO:0006259"
"orf19.7661","GO:0006259"
"orf19.3561","GO:0006259"
"orf19.5007","GO:0006259"
"orf19.6849","GO:0006259"
"orf19.3856","GO:0006259"
"orf19.2790","GO:0006259"
"orf19.2369","GO:0006259"
"orf19.2276","GO:0006259"
"orf19.268","GO:0006259"
"orf19.7197","GO:0006259"
"orf19.96","GO:0006259"
"orf19.7047","GO:0006259"
"orf19.7310","GO:0006259"
"orf19.3211","GO:0006259"
"orf19.5320","GO:0006259"
"orf19.6358","GO:0006259"
"orf19.6285","GO:0006259"
"orf19.1648","GO:0006259"
"orf19.2000","GO:0006259"
"orf19.6009","GO:0006259"
"orf19.291","GO:0006259"
"orf19.5970","GO:0006259"
"orf19.2340","GO:0006259"
"orf19.5934","GO:0006259"
"orf19.2770.1","GO:0006259"
"orf19.6942","GO:0006259"
"orf19.6910","GO:0006259"
"orf19.6041","GO:0006259"
"orf19.776","GO:0006259"
"orf19.1493","GO:0006259"
"orf19.6291","GO:0006259"
"orf19.5367","GO:0006259"
"orf19.3459","GO:0006259"
"orf19.6862","GO:0006259"
"orf19.5623","GO:0006259"
"orf19.1445","GO:0006259"
"orf19.4002","GO:0006259"
"orf19.2331","GO:0006259"
"orf19.1773","GO:0006259"
"orf19.670","GO:0006259"
"orf19.3183","GO:0006259"
"orf19.6568","GO:0006259"
"orf19.5666","GO:0006259"
"orf19.396","GO:0006259"
"orf19.6155","GO:0006259"
"orf19.2417","GO:0006259"
"orf19.3631","GO:0006259"
"orf19.3122.2","GO:0006259"
"orf19.4427","GO:0006259"
"orf19.7076","GO:0006259"
"orf19.1555","GO:0006259"
"orf19.6645","GO:0006259"
"orf19.2728","GO:0006259"
"orf19.3639","GO:0006259"
"orf19.864","GO:0006259"
"orf19.2837","GO:0006259"
"orf19.3608","GO:0006259"
"orf19.5647","GO:0006259"
"orf19.866","GO:0006259"
"orf19.7621","GO:0006259"
"orf19.6090","GO:0006259"
"orf19.5917.3","GO:0006259"
"orf19.4102","GO:0006259"
"orf19.2798","GO:0006259"
"orf19.2233","GO:0006259"
"orf19.7631","GO:0006259"
"orf19.5664","GO:0006259"
"orf19.6822","GO:0006259"
"orf19.496","GO:0006259"
"orf19.3019","GO:0006259"
"orf19.3960","GO:0006259"
"orf19.6247","GO:0006259"
"orf19.239","GO:0006259"
"orf19.475","GO:0006259"
"orf19.6722","GO:0006259"
"orf19.5004","GO:0006259"
"orf19.666","GO:0006259"
"orf19.6936","GO:0006259"
"orf19.2389","GO:0006259"
"orf19.262","GO:0006259"
"orf19.801","GO:0006259"
"orf19.748","GO:0006259"
"orf19.6199","GO:0006259"
"orf19.6515","GO:0006259"
"orf19.4441","GO:0006259"
"orf19.1135","GO:0006259"
"orf19.1956","GO:0006259"
"orf19.1476","GO:0006259"
"orf19.5101","GO:0006259"
"orf19.976","GO:0006259"
"orf19.4988","GO:0006259"
"orf19.2213","GO:0006259"
"orf19.3752","GO:0006259"
"orf19.5200","GO:0006259"
"orf19.3035","GO:0006259"
"orf19.2857","GO:0006259"
"orf19.4136","GO:0006259"
"orf19.5771","GO:0006259"
"orf19.2029","GO:0006259"
"orf19.7353","GO:0006259"
"orf19.6234","GO:0006259"
"orf19.2922","GO:0006259"
"orf19.5749","GO:0006259"
"orf19.20","GO:0006259"
"orf19.4829","GO:0006259"
"orf19.4208","GO:0006259"
"orf19.1883","GO:0006259"
"orf19.1265","GO:0006259"
"orf19.1730","GO:0006259"
"orf19.2901","GO:0006259"
"orf19.5675","GO:0006259"
"orf19.5175","GO:0042221"
"orf19.5994","GO:0042221"
"orf19.4769","GO:0042221"
"orf19.5604","GO:0042221"
"orf19.3592","GO:0042221"
"orf19.4192","GO:0042221"
"orf19.4800","GO:0042221"
"orf19.7247","GO:0042221"
"orf19.2965","GO:0042221"
"orf19.2541","GO:0042221"
"orf19.5417","GO:0042221"
"orf19.897","GO:0042221"
"orf19.971","GO:0042221"
"orf19.5338","GO:0042221"
"orf19.1357","GO:0042221"
"orf19.6045","GO:0042221"
"orf19.2127","GO:0042221"
"orf19.1153","GO:0042221"
"orf19.6287","GO:0042221"
"orf19.6073","GO:0042221"
"orf19.5281","GO:0042221"
"orf19.4927","GO:0042221"
"orf19.3252","GO:0042221"
"orf19.4116","GO:0042221"
"orf19.1413","GO:0042221"
"orf19.1036","GO:0042221"
"orf19.6798","GO:0042221"
"orf19.2277","GO:0042221"
"orf19.5657","GO:0042221"
"orf19.3552","GO:0042221"
"orf19.506","GO:0042221"
"orf19.4015","GO:0042221"
"orf19.439","GO:0042221"
"orf19.517","GO:0042221"
"orf19.2752","GO:0042221"
"orf19.5040","GO:0042221"
"orf19.6237","GO:0042221"
"orf19.5180","GO:0042221"
"orf19.1762","GO:0042221"
"orf19.3395","GO:0042221"
"orf19.7251","GO:0042221"
"orf19.3507","GO:0042221"
"orf19.829","GO:0042221"
"orf19.3912","GO:0042221"
"orf19.86","GO:0042221"
"orf19.6099","GO:0042221"
"orf19.7052","GO:0042221"
"orf19.4722","GO:0042221"
"orf19.7600","GO:0042221"
"orf19.7650","GO:0042221"
"orf19.7329","GO:0042221"
"orf19.6640","GO:0042221"
"orf19.2262","GO:0042221"
"orf19.6323","GO:0042221"
"orf19.6915","GO:0042221"
"orf19.4627","GO:0042221"
"orf19.3371","GO:0042221"
"orf19.2849","GO:0042221"
"orf19.5553","GO:0042221"
"orf19.3292","GO:0042221"
"orf19.4022","GO:0042221"
"orf19.4449","GO:0042221"
"orf19.505","GO:0042221"
"orf19.3174","GO:0042221"
"orf19.2842","GO:0042221"
"orf19.3705","GO:0042221"
"orf19.4737","GO:0042221"
"orf19.6074","GO:0042221"
"orf19.1723","GO:0042221"
"orf19.3670","GO:0042221"
"orf19.7207","GO:0042221"
"orf19.1944","GO:0042221"
"orf19.3301","GO:0042221"
"orf19.943","GO:0042221"
"orf19.5312","GO:0042221"
"orf19.3288","GO:0042221"
"orf19.5911","GO:0042221"
"orf19.7578","GO:0042221"
"orf19.469","GO:0042221"
"orf19.4082","GO:0042221"
"orf19.2168","GO:0042221"
"orf19.6404","GO:0042221"
"orf19.5031","GO:0042221"
"orf19.3182","GO:0042221"
"orf19.3530","GO:0042221"
"orf19.2886","GO:0042221"
"orf19.7523","GO:0042221"
"orf19.1298","GO:0042221"
"orf19.2492","GO:0042221"
"orf19.4242","GO:0042221"
"orf19.4889","GO:0042221"
"orf19.6460","GO:0042221"
"orf19.4290","GO:0042221"
"orf19.2745","GO:0042221"
"orf19.1027","GO:0042221"
"orf19.7064","GO:0042221"
"orf19.4433","GO:0042221"
"orf19.1084","GO:0042221"
"orf19.2891","GO:0042221"
"orf19.3340","GO:0042221"
"orf19.4471","GO:0042221"
"orf19.5034","GO:0042221"
"orf19.719","GO:0042221"
"orf19.399","GO:0042221"
"orf19.968","GO:0042221"
"orf19.6551.1","GO:0042221"
"orf19.4637","GO:0042221"
"orf19.5995","GO:0042221"
"orf19.1228","GO:0042221"
"orf19.2073","GO:0042221"
"orf19.1648","GO:0042221"
"orf19.3697","GO:0042221"
"orf19.4909","GO:0042221"
"orf19.1035","GO:0042221"
"orf19.391","GO:0042221"
"orf19.6053","GO:0042221"
"orf19.4318","GO:0042221"
"orf19.4222","GO:0042221"
"orf19.7388","GO:0042221"
"orf19.1065","GO:0042221"
"orf19.2340","GO:0042221"
"orf19.6863","GO:0042221"
"orf19.6296","GO:0042221"
"orf19.2770.1","GO:0042221"
"orf19.4754","GO:0042221"
"orf19.203","GO:0042221"
"orf19.6432","GO:0042221"
"orf19.2762","GO:0042221"
"orf19.5813","GO:0042221"
"orf19.4772","GO:0042221"
"orf19.2331","GO:0042221"
"orf19.238","GO:0042221"
"orf19.5097","GO:0042221"
"orf19.5130","GO:0042221"
"orf19.4215","GO:0042221"
"orf19.3180","GO:0042221"
"orf19.7401","GO:0042221"
"orf19.834","GO:0042221"
"orf19.1536","GO:0042221"
"orf19.6665","GO:0042221"
"orf19.6800","GO:0042221"
"orf19.4503","GO:0042221"
"orf19.3176","GO:0042221"
"orf19.7321","GO:0042221"
"orf19.4317","GO:0042221"
"orf19.5662","GO:0042221"
"orf19.6596","GO:0042221"
"orf19.6816","GO:0042221"
"orf19.6176","GO:0042221"
"orf19.6075","GO:0042221"
"orf19.2436","GO:0042221"
"orf19.5204","GO:0042221"
"orf19.7374","GO:0042221"
"orf19.5286","GO:0042221"
"orf19.1490","GO:0042221"
"orf19.6846","GO:0042221"
"orf19.2270","GO:0042221"
"orf19.3707","GO:0042221"
"orf19.1358","GO:0042221"
"orf19.6109","GO:0042221"
"orf19.5664","GO:0042221"
"orf19.7293","GO:0042221"
"orf19.2808","GO:0042221"
"orf19.6000","GO:0042221"
"orf19.5725","GO:0042221"
"orf19.6936","GO:0042221"
"orf19.3038","GO:0042221"
"orf19.7150","GO:0042221"
"orf19.6515","GO:0042221"
"orf19.251","GO:0042221"
"orf19.4808","GO:0042221"
"orf19.2119","GO:0042221"
"orf19.4941","GO:0042221"
"orf19.5200","GO:0042221"
"orf19.4339","GO:0042221"
"orf19.50","GO:0042221"
"orf19.7160","GO:0042221"
"orf19.1680","GO:0042221"
"orf19.2476","GO:0042221"
"orf19.1253","GO:0042221"
"orf19.3942","GO:0042221"
"orf19.4208","GO:0042221"
"orf19.6481","GO:0042221"
"orf19.7136","GO:0042221"
"orf19.539","GO:0042221"
"orf19.3136","GO:0042221"
"orf19.2901","GO:0042221"
"orf19.814","GO:0042221"
"orf19.5559","GO:0019725"
"orf19.1795.1","GO:0019725"
"orf19.5428","GO:0019725"
"orf19.5604","GO:0019725"
"orf19.2602","GO:0019725"
"orf19.2895","GO:0019725"
"orf19.7183","GO:0019725"
"orf19.7247","GO:0019725"
"orf19.4677","GO:0019725"
"orf19.2529","GO:0019725"
"orf19.4292","GO:0019725"
"orf19.2026","GO:0019725"
"orf19.2006.1","GO:0019725"
"orf19.5417","GO:0019725"
"orf19.7068","GO:0019725"
"orf19.30","GO:0019725"
"orf19.7660","GO:0019725"
"orf19.6452","GO:0019725"
"orf19.2446","GO:0019725"
"orf19.52","GO:0019725"
"orf19.2343.1","GO:0019725"
"orf19.5672","GO:0019725"
"orf19.6073","GO:0019725"
"orf19.1413","GO:0019725"
"orf19.2277","GO:0019725"
"orf19.5770","GO:0019725"
"orf19.4088","GO:0019725"
"orf19.5227","GO:0019725"
"orf19.5180","GO:0019725"
"orf19.1727","GO:0019725"
"orf19.2179","GO:0019725"
"orf19.3228","GO:0019725"
"orf19.3804","GO:0019725"
"orf19.3088","GO:0019725"
"orf19.3395","GO:0019725"
"orf19.5196","GO:0019725"
"orf19.6805","GO:0019725"
"orf19.5279","GO:0019725"
"orf19.797","GO:0019725"
"orf19.7227","GO:0019725"
"orf19.5618","GO:0019725"
"orf19.5568","GO:0019725"
"orf19.6058","GO:0019725"
"orf19.86","GO:0019725"
"orf19.7600","GO:0019725"
"orf19.3237","GO:0019725"
"orf19.3753","GO:0019725"
"orf19.2262","GO:0019725"
"orf19.734","GO:0019725"
"orf19.5754","GO:0019725"
"orf19.4496","GO:0019725"
"orf19.1223","GO:0019725"
"orf19.5553","GO:0019725"
"orf19.6684","GO:0019725"
"orf19.217","GO:0019725"
"orf19.4449","GO:0019725"
"orf19.243","GO:0019725"
"orf19.505","GO:0019725"
"orf19.1267.1","GO:0019725"
"orf19.4737","GO:0019725"
"orf19.7531","GO:0019725"
"orf19.7207","GO:0019725"
"orf19.6590","GO:0019725"
"orf19.1944","GO:0019725"
"orf19.933","GO:0019725"
"orf19.7089","GO:0019725"
"orf19.943","GO:0019725"
"orf19.1237","GO:0019725"
"orf19.1195","GO:0019725"
"orf19.6540","GO:0019725"
"orf19.367","GO:0019725"
"orf19.769","GO:0019725"
"orf19.4059","GO:0019725"
"orf19.5938","GO:0019725"
"orf19.5755","GO:0019725"
"orf19.4201","GO:0019725"
"orf19.4290","GO:0019725"
"orf19.1027","GO:0019725"
"orf19.2069","GO:0019725"
"orf19.4898","GO:0019725"
"orf19.780","GO:0019725"
"orf19.3123.2","GO:0019725"
"orf19.2987","GO:0019725"
"orf19.2257","GO:0019725"
"orf19.645.1","GO:0019725"
"orf19.1043","GO:0019725"
"orf19.405","GO:0019725"
"orf19.2073","GO:0019725"
"orf19.6358","GO:0019725"
"orf19.6285","GO:0019725"
"orf19.3140.1","GO:0019725"
"orf19.5395","GO:0019725"
"orf19.1395","GO:0019725"
"orf19.6053","GO:0019725"
"orf19.2414","GO:0019725"
"orf19.6863","GO:0019725"
"orf19.410.3","GO:0019725"
"orf19.2770.1","GO:0019725"
"orf19.1033","GO:0019725"
"orf19.5525","GO:0019725"
"orf19.5061","GO:0019725"
"orf19.2825","GO:0019725"
"orf19.2762","GO:0019725"
"orf19.3794","GO:0019725"
"orf19.6941","GO:0019725"
"orf19.3749","GO:0019725"
"orf19.4215","GO:0019725"
"orf19.7489.3","GO:0019725"
"orf19.6555","GO:0019725"
"orf19.1536","GO:0019725"
"orf19.7297","GO:0019725"
"orf19.646","GO:0019725"
"orf19.7603","GO:0019725"
"orf19.6634","GO:0019725"
"orf19.4503","GO:0019725"
"orf19.3122.2","GO:0019725"
"orf19.4427","GO:0019725"
"orf19.7642","GO:0019725"
"orf19.6596","GO:0019725"
"orf19.3639","GO:0019725"
"orf19.1534","GO:0019725"
"orf19.2436","GO:0019725"
"orf19.2346","GO:0019725"
"orf19.7374","GO:0019725"
"orf19.5286","GO:0019725"
"orf19.2154","GO:0019725"
"orf19.2007","GO:0019725"
"orf19.4981","GO:0019725"
"orf19.4230","GO:0019725"
"orf19.2270","GO:0019725"
"orf19.277","GO:0019725"
"orf19.2727","GO:0019725"
"orf19.4328","GO:0019725"
"orf19.1358","GO:0019725"
"orf19.2233","GO:0019725"
"orf19.3967","GO:0019725"
"orf19.685","GO:0019725"
"orf19.6000","GO:0019725"
"orf19.5620","GO:0019725"
"orf19.4191.1","GO:0019725"
"orf19.251","GO:0019725"
"orf19.4952.1","GO:0019725"
"orf19.4871","GO:0019725"
"orf19.2302","GO:0019725"
"orf19.847","GO:0019725"
"orf19.5383","GO:0019725"
"orf19.2269","GO:0019725"
"orf19.6094","GO:0019725"
"orf19.4716","GO:0019725"
"orf19.5759","GO:0019725"
"orf19.7410","GO:0019725"
"orf19.1680","GO:0019725"
"orf19.1253","GO:0019725"
"orf19.4829","GO:0019725"
"orf19.417","GO:0019725"
"orf19.1336","GO:0019725"
"orf19.5734","GO:0044419"
"orf19.4769","GO:0044419"
"orf19.6745","GO:0044419"
"orf19.5604","GO:0044419"
"orf19.4800","GO:0044419"
"orf19.7247","GO:0044419"
"orf19.4292","GO:0044419"
"orf19.30","GO:0044419"
"orf19.967","GO:0044419"
"orf19.548","GO:0044419"
"orf19.3111","GO:0044419"
"orf19.5672","GO:0044419"
"orf19.4927","GO:0044419"
"orf19.1665","GO:0044419"
"orf19.6081","GO:0044419"
"orf19.6798","GO:0044419"
"orf19.3811","GO:0044419"
"orf19.4937","GO:0044419"
"orf19.2277","GO:0044419"
"orf19.5657","GO:0044419"
"orf19.1663","GO:0044419"
"orf19.4645","GO:0044419"
"orf19.3629","GO:0044419"
"orf19.1671","GO:0044419"
"orf19.1053","GO:0044419"
"orf19.1727","GO:0044419"
"orf19.2179","GO:0044419"
"orf19.6385","GO:0044419"
"orf19.18","GO:0044419"
"orf19.93","GO:0044419"
"orf19.798","GO:0044419"
"orf19.829","GO:0044419"
"orf19.3912","GO:0044419"
"orf19.5949","GO:0044419"
"orf19.5196","GO:0044419"
"orf19.7020","GO:0044419"
"orf19.2531","GO:0044419"
"orf19.5568","GO:0044419"
"orf19.4722","GO:0044419"
"orf19.7600","GO:0044419"
"orf19.5931","GO:0044419"
"orf19.5595","GO:0044419"
"orf19.2334","GO:0044419"
"orf19.3753","GO:0044419"
"orf19.6640","GO:0044419"
"orf19.3802","GO:0044419"
"orf19.4670","GO:0044419"
"orf19.4867","GO:0044419"
"orf19.1288","GO:0044419"
"orf19.6091","GO:0044419"
"orf19.505","GO:0044419"
"orf19.7491","GO:0044419"
"orf19.3174","GO:0044419"
"orf19.1742","GO:0044419"
"orf19.5107","GO:0044419"
"orf19.1944","GO:0044419"
"orf19.6598","GO:0044419"
"orf19.3774","GO:0044419"
"orf19.6814","GO:0044419"
"orf19.5031","GO:0044419"
"orf19.3071","GO:0044419"
"orf19.2990","GO:0044419"
"orf19.367","GO:0044419"
"orf19.3530","GO:0044419"
"orf19.2886","GO:0044419"
"orf19.2929","GO:0044419"
"orf19.7523","GO:0044419"
"orf19.1526","GO:0044419"
"orf19.4308","GO:0044419"
"orf19.4242","GO:0044419"
"orf19.3523","GO:0044419"
"orf19.4401","GO:0044419"
"orf19.3014","GO:0044419"
"orf19.5188","GO:0044419"
"orf19.2170","GO:0044419"
"orf19.5691","GO:0044419"
"orf19.4433","GO:0044419"
"orf19.780","GO:0044419"
"orf19.3366","GO:0044419"
"orf19.974","GO:0044419"
"orf19.96","GO:0044419"
"orf19.5639","GO:0044419"
"orf19.837","GO:0044419"
"orf19.1716","GO:0044419"
"orf19.1532","GO:0044419"
"orf19.4257","GO:0044419"
"orf19.4318","GO:0044419"
"orf19.6009","GO:0044419"
"orf19.1065","GO:0044419"
"orf19.3651","GO:0044419"
"orf19.2770.1","GO:0044419"
"orf19.5058","GO:0044419"
"orf19.2614","GO:0044419"
"orf19.5061","GO:0044419"
"orf19.3010.1","GO:0044419"
"orf19.6844","GO:0044419"
"orf19.4969","GO:0044419"
"orf19.2331","GO:0044419"
"orf19.4215","GO:0044419"
"orf19.903","GO:0044419"
"orf19.1133","GO:0044419"
"orf19.395","GO:0044419"
"orf19.6634","GO:0044419"
"orf19.2245","GO:0044419"
"orf19.940","GO:0044419"
"orf19.5171","GO:0044419"
"orf19.5662","GO:0044419"
"orf19.3575","GO:0044419"
"orf19.4109","GO:0044419"
"orf19.1220","GO:0044419"
"orf19.5286","GO:0044419"
"orf19.6387","GO:0044419"
"orf19.2154","GO:0044419"
"orf19.2551","GO:0044419"
"orf19.7292","GO:0044419"
"orf19.3707","GO:0044419"
"orf19.4755","GO:0044419"
"orf19.6109","GO:0044419"
"orf19.4865","GO:0044419"
"orf19.4093","GO:0044419"
"orf19.4884","GO:0044419"
"orf19.5343","GO:0044419"
"orf19.3038","GO:0044419"
"orf19.7150","GO:0044419"
"orf19.6031","GO:0044419"
"orf19.6515","GO:0044419"
"orf19.5101","GO:0044419"
"orf19.3683","GO:0044419"
"orf19.4618","GO:0044419"
