orth_group,num,B,X0.5,X1,X1.5,X2,X3,X4,X6,X8
4848,2,3.961071853,2.164021279,2.827152963,3.531084206,3.407341933,0.99805689,0.364632012,0.208653927,0.39497132
4848,3,5.084494997,6.277678734,0.705804964,0.057392487,0.05452678,0.115429531,0.216822828,0.349937667,0.385299635
4848,4,3.320128467,7.337079311,3.831369164,0.453928195,0.096139669,0.093907244,0.107849847,0.174103158,0.215732769
4848,5,3.686511567,7.528577942,8.523800332,3.869690532,0.855848955,0.199193982,0.21619312,0.214751046,0.290399181
4849,1,0.087683069,0.097082506,0.091240822,0.079262691,0.069258023,0.072862552,0.07815781,0.080825537,0.077866681
4851,1,0.120637787,0.082376112,0.565354829,0.529661254,0.483502217,0.397167601,0.373845619,0.319950607,0.323047822
4851,2,0.261976024,0.010324751,0.240574435,0.285228919,0.254217374,0.239936009,0.267899709,0.291889421,0.334902811
4852,1,0.274870445,0.129528214,0.231328459,0.427699086,0.544708419,0.502441767,0.495733072,0.551108627,0.544283857
4852,2,0.403733364,0.277359069,1.394117902,1.401044149,1.411749368,1.137239399,0.947231234,0.913694977,0.833374005
4852,3,2.272484019,0.076515852,0.36024515,0.505203567,0.425189147,0.405874023,0.382537094,0.319261074,0.239181711
4853,1,0.157176966,0.095118882,0.10258621,0.127343585,0.128141735,0.146877425,0.143749244,0.138506728,0.129859052
4853,2,0.10773062,0.105974714,0.179264956,0.198801629,0.214899861,0.21051577,0.221931782,0.208838729,0.209138749
4853,3,0.113365183,0.088761708,0.147929973,0.129989634,0.125054383,0.120560336,0.125030007,0.131576039,0.13337953
4854,1,0.12000785,0.13002212,0.124750402,0.097848458,0.085684667,0.095432655,0.085187996,0.064160325,0.070980521
4854,2,0.178330991,0.240091668,0.374892854,0.376086356,0.378080972,0.337986485,0.352574763,0.373590589,0.361912422
4854,3,0.211868208,0.075021146,0.155545718,0.188539393,0.230157971,0.234390303,0.219571449,0.208608135,0.207349139
4855,1,3.163855786,1.960816188,2.275256036,2.761697695,2.841552244,0.830095118,0.27549129,0.145229301,0.29150325
4855,2,1.277417485,0.511565575,0.968530556,1.127963245,0.983375523,0.23595884,0.085547064,0.050382735,0.111464786
4855,3,4.539781375,5.705226854,0.960543427,0.046551294,0.043135512,0.100275599,0.205933249,0.330040392,0.349263391
4855,4,2.608125264,6.298532553,3.24447074,0.35166425,0.067630951,0.07194769,0.083163431,0.12936636,0.129887444
4856,1,0.332821846,0.245140757,0.295931448,0.330768127,0.260185065,0.193577188,0.18114256,0.185022927,0.190609955
4856,2,0.285764231,0.251279972,0.160793184,0.153576093,0.15025254,0.159415615,0.195007861,0.198449538,0.201288753
4856,3,0.136212887,0.261877513,0.121963069,0.086314622,0.08588669,0.086431832,0.091223218,0.099195513,0.091571782
4856,4,0.285254267,0.50240282,0.308032913,0.187363746,0.132118628,0.160787823,0.147297935,0.112255659,0.113387987
4857,1,0.194011363,0.140626701,0.204945747,0.222821214,0.171143998,0.129427008,0.148399586,0.148646217,0.168579268
4857,2,0.119393345,0.158586371,0.204120728,0.237209256,0.215445709,0.294660566,0.303753864,0.322923379,0.319698905
4858,1,0.590870853,0.632237611,0.35169691,0.625428627,0.727244551,0.803326478,0.831647962,0.905413251,0.866413586
4858,2,0.332462189,0.196138271,0.841588314,1.091744364,1.275041327,1.201739575,0.937633573,0.781541367,0.71782605
4858,3,0.263985649,0.06468934,0.246066148,0.2771328,0.276010492,0.332491974,0.369432694,0.380781447,0.370442948
4859,1,0.633995226,0.525975688,0.45536976,0.521372378,0.416896701,0.383429567,0.365198386,0.338585303,0.332518472
4859,2,0.311166536,0.277921945,0.329798091,0.394920187,0.362453035,0.355287419,0.411847056,0.503250103,0.605469406
4860,1,0.034416018,0.123374274,0.074045221,0.056534447,0.068044067,0.130256108,0.155912789,0.239738114,0.275864444
4860,2,2.793993606,3.884104112,2.491886723,1.252855452,0.951697008,1.055568996,1.081136186,1.447153058,1.197974397
4860,3,2.2506044,1.202013599,1.620413119,0.815318445,0.454028711,0.570185515,0.704540353,0.73981401,0.691599996
4860,4,0.429673935,0.222566923,0.763094062,1.491718628,1.657390888,1.176713416,1.147051833,1.116381027,1.360369505
4862,1,0.188108133,0.254923171,0.164991273,0.183055935,0.196077276,0.22706703,0.259294736,0.304012868,0.34802012
4862,2,0.200573563,0.257981852,0.477640165,0.655464154,0.743789022,0.722021399,0.945612579,1.031107066,1.016909807
4862,3,0.453446508,0.565877304,0.525694829,0.506903418,0.402974241,0.414810577,0.414560226,0.483005343,0.427091806
4862,4,0.456326253,0.493850903,0.581143679,0.599211278,0.709585184,0.733880004,0.679802569,0.69951046,0.695966768
4863,1,0.578741636,0.679585144,0.582347564,0.47767271,0.531783545,0.550685348,0.526884873,0.409133524,0.387367939
4863,2,0.623078421,0.229660329,0.81752345,0.765395024,0.688466713,0.538600296,0.451460955,0.37080735,0.322110637
4863,3,0.532440535,0.311613881,1.222973584,1.524388996,1.632541727,1.742608593,1.644494546,1.196730154,0.928116298
4863,4,2.16849505,1.547265388,0.40282626,0.521385564,0.422324379,0.358578715,0.397999821,0.475342234,0.446316504
4864,1,0.152234357,0.181135222,0.199743155,0.19443764,0.179974213,0.20788036,0.219658988,0.244272509,0.231266039
4864,2,0.186351737,0.140321411,0.208690015,0.283203726,0.24590584,0.212018913,0.232272149,0.265586574,0.283048713
4864,3,0.146655999,0.118890196,0.245313722,0.198859415,0.183152952,0.177015781,0.169835493,0.155551985,0.159058141
4865,1,0.12042115,0.094261972,0.107382736,0.138014188,0.103404389,0.088761426,0.077626673,0.06781006,0.058720029
4865,2,0.152720961,0.167980148,0.169752932,0.102854144,0.09813129,0.089576281,0.094961196,0.097744011,0.091045528
4865,3,0.072304977,0.094986472,0.078634702,0.087481317,0.088972904,0.074582988,0.068475378,0.066415063,0.063679811
4866,1,0.04613288,0.540479084,0.26291943,0.083512441,0.085553671,0.296884192,0.357100175,0.345335569,0.349449765
4866,2,0.1666403,0.259047537,0.046127646,0.055163594,0.078650721,0.123404327,0.14058068,0.143561916,0.145688109
4866,3,0.084552159,0.371003504,0.012066986,0.019556367,0.064901635,0.085656523,0.082833228,0.086381952,0.093792108
4867,1,1.254031338,0.597445281,0.812207213,1.019380995,0.869407094,0.268026543,0.131959519,0.10766889,0.171837255
4867,2,0.820437641,0.405272121,0.597832289,0.786751425,0.65967712,0.167092265,0.066481385,0.048967249,0.084847121
4867,3,1.991006836,2.5731304,0.209596485,0.017973709,0.023887655,0.045078481,0.101831067,0.161433796,0.190652807
4867,4,1.124552561,2.412228299,1.224581436,0.203913382,0.116135507,0.120876615,0.141754287,0.159414135,0.151106353
4868,1,0.06868151,1.201184823,0.575837313,0.115752739,0.05967083,0.256571277,0.283258912,0.241938709,0.272769838
4868,2,0.21123756,0.453703418,0.009939915,0.020394884,0.04354722,0.120985359,0.174960021,0.198467426,0.194343568
4868,3,0.189785613,1.024555124,0.023616096,0.019295923,0.058178492,0.076370058,0.077806196,0.067974751,0.07884721
4869,1,0.068390919,0.004286817,0.008512732,0.039204533,0.071495561,0.103345482,0.114405354,0.154238923,0.200927496
4870,1,0.034669206,0.046594974,0.048337329,0.052566711,0.053488053,0.05780445,0.056025354,0.059344854,0.053970221
4870,2,0.04280097,0.043145013,0.090427762,0.10073534,0.11606151,0.138106696,0.123878693,0.127433128,0.116575441
4870,3,0.016482439,0.012061822,0.042024524,0.056318298,0.062576016,0.06817581,0.070424397,0.077485449,0.067029328
4871,1,0.237044245,0.31621467,0.306713231,0.259935757,0.212084609,0.223322281,0.192408563,0.168331589,0.173238703
4871,2,0.416334654,0.44686776,0.559127261,0.378972898,0.335961828,0.306412352,0.273092055,0.246413182,0.234586914
4871,3,0.341193559,0.234807312,0.374334642,0.332255834,0.258829627,0.199078853,0.186059355,0.187606443,0.164283211
4872,1,0.000332674,0.00014092,4.61E-05,4.57E-05,0.00031749,0.000514893,0.000699582,0.001190437,0.000887716
4873,1,0.019381171,0.024186493,0.03157534,0.0356692,0.030531265,0.032923629,0.041303764,0.042640393,0.036957934
4873,2,0.002676014,0.003928469,0.00240041,0.002187735,0.003386417,0.00497554,0.00810237,0.010892681,0.011256978
4873,3,0.027384035,0.02666502,0.400708761,0.545996865,0.723087907,0.708142333,0.626261634,0.633319317,0.615695394
4873,4,0.101725485,0.036479074,0.082628888,0.175804308,0.210384822,0.262428881,0.328238537,0.411379671,0.423620788
4874,1,0.023921217,0.036446835,0.037971309,0.029037413,0.032213138,0.060607247,0.071345781,0.086916041,0.094697036
4874,2,0.038731465,0.035936126,0.241973214,0.312742746,0.346743974,0.334658174,0.395016037,0.434248482,0.524168551
4874,3,0.247103134,0.102426444,0.338224606,0.429160894,0.398646599,0.422173388,0.433508201,0.489944535,0.422878357
4874,4,0.26060506,0.08093041,0.200900538,0.392549418,0.398642083,0.325833791,0.296523807,0.319811819,0.265365762
4875,1,0.237623584,0.173896756,0.185066499,0.194836861,0.195718549,0.207766663,0.192596066,0.173144288,0.16892293
4875,2,0.199394588,0.214883687,0.227024251,0.167243849,0.134572318,0.145359715,0.146419823,0.136186281,0.118637525
4875,3,0.164497692,0.137792179,0.188562666,0.189035471,0.181480637,0.168297803,0.156370973,0.149783551,0.148446394
4876,1,5.213966289,3.439984212,5.245095634,11.12395115,16.35481055,10.98737058,9.173729769,7.527351051,7.146913196
4876,2,2.077856654,2.018712312,1.112070308,0.333700037,0.605963686,1.123956899,1.232694644,1.085737965,0.739852995
4876,3,1.081056775,0.145067189,0.544689533,0.466043463,0.313556833,0.241096441,0.276657317,0.22720814,0.219161926
4876,4,1.897902361,1.238196045,2.613801331,3.352204824,2.438602857,2.042296905,1.735595745,1.584590346,1.393552534
4877,1,0.1959744,0.120834817,0.135486056,0.191481722,0.189989442,0.131325058,0.121235665,0.106723737,0.111481334
4877,2,0.074189281,0.101517707,0.111384089,0.115917551,0.150571034,0.164615381,0.166494882,0.14014852,0.121723272
4878,1,0.146385702,0.161404854,0.164190907,0.146434635,0.140528126,0.169509578,0.186970069,0.204730848,0.234312689
4878,2,0.098907751,0.142798488,0.101772687,0.066480615,0.062727388,0.047805329,0.061769741,0.064178232,0.053311663
4878,3,0.09321146,0.109845314,0.068818135,0.09049229,0.082553239,0.07643915,0.069027516,0.072193547,0.072953605
4879,1,0.219627958,0.288452429,0.264342296,0.275847277,0.247993731,0.273330665,0.24611897,0.196407963,0.167614769
4879,2,0.861838664,0.317974015,0.225485676,0.15051251,0.136534396,0.150529319,0.154695537,0.140110609,0.138498377
4879,3,0.45228365,0.355689551,0.310737143,0.285497831,0.266976835,0.248683103,0.234635311,0.242107881,0.231151123
4879,4,0.210528318,0.276508319,0.311856621,0.284605477,0.257629553,0.261226298,0.233874082,0.208021904,0.196043475
4880,1,0.020688213,0.024270448,0.033667687,0.037651406,0.045462988,0.050497472,0.051453793,0.05615178,0.06302924
4881,1,0.091623298,0.618935846,0.408020461,0.208821404,0.170125867,0.269353736,0.278299695,0.282850901,0.275902407
4881,2,0.301555479,0.512028665,0.011425563,0.008513867,0.019471966,0.067956033,0.10501481,0.117319787,0.108397231
4881,3,0.297048282,0.728048107,0.368511651,0.200280502,0.177105092,0.170295231,0.16858015,0.160552404,0.148534176
4882,1,0.040188235,0.023364518,0.023860576,0.024690846,0.020821644,0.023479849,0.037232749,0.047767349,0.076735961
4882,2,0.171997239,0.160726657,0.25175625,0.260110242,0.302979278,0.374932523,0.438696766,0.484041223,0.538543865
4883,1,0.087436279,0.051570537,0.046764124,0.048105173,0.053918134,0.082342706,0.088963568,0.133130149,0.212161426
4883,2,0.23886337,0.2153088,0.29976193,0.26079725,0.241694327,0.306300544,0.326353383,0.32320281,0.370499217
4883,3,0.038048186,0.014325373,0.099329974,0.09303773,0.098267537,0.085434444,0.081336303,0.081263386,0.081167739
4883,4,0.047171216,0.043274125,0.068343534,0.094317162,0.101520535,0.104265231,0.104955227,0.104977375,0.116559254
4883,5,0.128040298,0.035063704,0.09413903,0.127741831,0.108019721,0.135158678,0.176385626,0.203268969,0.239866931
4884,1,0.159691956,0.126460924,0.186828173,0.173879379,0.143039507,0.115896144,0.097557459,0.08195827,0.073946954
4884,2,0.365201406,0.321716654,0.258990526,0.277016348,0.317786243,0.336121616,0.366960432,0.378952498,0.39493733
4885,1,0.19095686,0.186735632,0.133940754,0.148720641,0.154918039,0.220572594,0.222139743,0.249807994,0.247958351
4885,2,0.263164341,0.182917118,0.513287087,0.674648555,0.821536258,0.899492871,0.850575839,0.836610626,0.826269017
4885,3,0.428536357,0.093915987,0.385715456,0.828000126,1.001683468,1.009475222,0.94470493,0.782567976,0.675985191
4886,1,0.052413998,0.104045224,0.132159883,0.101009281,0.083373652,0.07040168,0.061518676,0.0542867,0.048370876
4886,2,0.062184217,0.084759888,0.157834325,0.089146135,0.070626424,0.045485325,0.052415846,0.047105807,0.0455035
4886,3,0.10450927,0.201151175,0.081103014,0.037395195,0.03506272,0.03109436,0.03703119,0.042046096,0.035592602
4887,1,0.080713241,0.119439031,0.093794296,0.086041808,0.090591423,0.120773948,0.124041422,0.129523223,0.128173166
4887,2,0.116619984,0.055886941,0.110344984,0.204811539,0.236876443,0.18190815,0.171403165,0.181418226,0.16877862
4887,3,0.070368067,0.075322635,0.050222443,0.037765341,0.038426551,0.048248664,0.067277875,0.064341196,0.06575931
4888,1,0.046038246,0.057252102,0.06575171,0.059011932,0.051162648,0.053398372,0.05583533,0.06078285,0.064684443
4888,2,0.059618757,0.060973712,0.079289041,0.061166022,0.058820479,0.061423795,0.061152217,0.049659687,0.046612252
4888,3,0.064215338,0.134804101,0.043320687,0.046352497,0.075429365,0.074622672,0.076851269,0.082433979,0.081196886
4888,4,0.043846031,0.107613276,0.076164869,0.043775249,0.0324785,0.051444058,0.055945631,0.050710064,0.055140334
4889,1,0.06779681,0.053325903,0.076775919,0.076622657,0.06525702,0.049051075,0.051512795,0.061444593,0.0780072
4889,2,0.030943786,0.039019352,0.010157203,0.009926502,0.019794621,0.023961308,0.034426115,0.035128524,0.031427295
4889,3,0.042090395,0.084837333,0.026826679,0.051724402,0.097698759,0.112717597,0.111034562,0.115350179,0.102651311
4889,4,0.048166615,0.064111697,0.059953471,0.062957163,0.076954958,0.088077023,0.088184301,0.092025524,0.08216145
4890,1,0.093621027,0.072116878,0.121853543,0.116395141,0.087794512,0.073670189,0.08059038,0.08176107,0.093621827
4890,2,0.260377534,0.26837278,0.251428949,0.241985106,0.218049472,0.251395402,0.23726574,0.234749319,0.254201422
4890,3,0.209948516,0.195790693,0.176661348,0.162730274,0.181662841,0.235393895,0.227260437,0.213904372,0.203224727
4890,4,0.168241362,0.227884227,0.086998579,0.089463353,0.088645092,0.099677031,0.106158009,0.098375065,0.075815314
4890,5,0.398784952,0.374074525,0.41243643,0.456608569,0.36666416,0.31304946,0.34133667,0.359353116,0.410892705
4891,1,0.616401634,0.497923077,0.590079036,0.531330282,0.446471403,0.365360084,0.303544482,0.219347579,0.187884703
4891,2,0.608891903,0.468805659,0.271869406,0.179482435,0.174933038,0.214202138,0.222746835,0.177788527,0.151633319
4891,3,0.460497941,0.637493794,0.402812946,0.204664484,0.151649411,0.149508348,0.150777704,0.160695542,0.15902799
4891,4,0.389492572,0.560107719,0.483857063,0.340339541,0.262914731,0.251484325,0.234176283,0.23308509,0.228043656
4892,1,0.026769107,0.024553818,0.027544827,0.026800551,0.025230944,0.035083865,0.039872424,0.050323134,0.05273679
4892,2,0.060115907,0.072363101,0.050571428,0.048954199,0.064176942,0.10662903,0.128908155,0.096367227,0.113353387
4894,1,0.094232536,0.059922756,0.09482985,0.096535351,0.082327824,0.053064534,0.050764873,0.050904895,0.058191309
4894,2,0.132699631,0.136278949,0.16229182,0.158575591,0.126480001,0.123790608,0.140415863,0.155391416,0.189560914
4894,3,0.163062089,0.141357357,0.167320542,0.17089235,0.185067816,0.192423488,0.203197645,0.172538497,0.162290342
4894,4,0.098489965,0.160065696,0.080928818,0.087330677,0.126290293,0.161871097,0.170319419,0.179213269,0.176696877
4895,1,0.201183033,0.312229404,0.267639089,0.257442314,0.257793006,0.348433454,0.361323129,0.405616651,0.426803908
4895,2,0.109543323,0.087245877,0.133658065,0.203159786,0.197163177,0.198207118,0.188572784,0.175379724,0.15063938
4895,3,0.262485752,0.310379813,0.671950739,0.958235682,0.92006241,1.155578953,1.287375817,1.92764986,2.602691759
4895,4,0.124332245,0.087855569,0.083820296,0.127632073,0.135030067,0.160833242,0.180758391,0.172557969,0.192586745
4896,1,0.03853828,0.038105844,0.050778362,0.049402723,0.044000058,0.047863966,0.053946604,0.055058339,0.060073134
4896,2,0.051542775,0.168461156,0.091800662,0.041051393,0.032936619,0.038225534,0.044356001,0.041074041,0.0326602
4896,3,0.069760345,0.20228695,0.047341439,0.050451226,0.064219677,0.065097299,0.072661496,0.085648489,0.094825668
4896,4,0.046065946,0.075499063,0.059451042,0.054774426,0.040111079,0.055956118,0.063969165,0.0473202,0.053661951
4897,1,0.043308285,0.830341888,0.336354493,0.088722262,0.077030509,0.309034707,0.327655041,0.287834907,0.289634888
4897,2,0.147420613,0.532047194,0.02737686,0.017383209,0.029889031,0.086609372,0.127272191,0.146776739,0.133071706
4897,3,0.128015535,0.932827124,0.009787042,0.032188453,0.153581173,0.215683646,0.201668219,0.19078156,0.187084527
4901,1,0.078294323,0.060973564,0.094433217,0.092111475,0.073103496,0.073024061,0.088998579,0.1098909,0.114539157
4901,2,0.054855275,0.0663826,0.023951696,0.026663619,0.039571431,0.052119562,0.059244571,0.0582455,0.057451446
4901,3,0.08008318,0.10224732,0.126562525,0.114474977,0.120191112,0.124808433,0.135673458,0.150988883,0.17678151
4901,4,0.070129364,0.074640357,0.065523582,0.06495643,0.074048912,0.110038198,0.112712651,0.123867052,0.118595217
4903,1,0.647218089,1.07265716,0.754541304,0.639242471,0.722006162,1.027530086,0.921161773,0.726887824,0.570885466
4903,2,0.688439425,0.458311888,1.103785314,1.082254126,1.010404987,0.915605901,0.758807363,0.63808673,0.62469026
4903,3,0.538783237,0.193269392,0.7178596,0.889673985,0.851013851,0.79347284,0.760953867,0.661426828,0.64047934
4903,4,0.820782359,0.406327455,0.523740478,0.759796267,0.756582291,0.704165001,0.671674651,0.675941524,0.629242169
4904,1,0.476844561,0.372793548,0.444626328,0.61598399,0.494597775,0.170837592,0.078695942,0.025153467,0.024348291
4904,2,0.367972336,0.76502316,0.075993632,0.01244372,0.011088504,0.017785413,0.028761211,0.043551092,0.056500113
4904,3,0.391057825,0.833846728,0.267369207,0.053315041,0.027488477,0.022613867,0.022762462,0.034082067,0.04096323
4905,1,0.095854154,0.111628562,0.099495606,0.098516562,0.097682833,0.074845918,0.055506706,0.040712436,0.040496134
4905,2,0.084634607,0.097463021,0.084655074,0.076054032,0.074176552,0.088494401,0.092802358,0.080997685,0.066597949
4905,3,0.172510781,0.162216486,0.191832899,0.217961134,0.228070417,0.178434721,0.188148845,0.178175148,0.166090237
4906,1,0.099582391,0.218542536,0.122992686,0.099201008,0.131736045,0.230109986,0.272020342,0.327325683,0.348736624
4906,2,0.044170462,0.049669157,0.161127238,0.203644977,0.22750071,0.18954821,0.205487972,0.18446817,0.18087964
4906,3,0.166282452,0.129918134,0.205381459,0.264828623,0.325440064,0.343288798,0.349990893,0.31805642,0.335527409
4907,1,0.234697422,0.139743521,0.266733234,0.275675865,0.247661618,0.264295549,0.291055387,0.295032193,0.295572333
4909,1,0.005925772,0.029840937,0.018359773,0.011800504,0.014021161,0.060049965,0.096798703,0.179934379,0.208537827
4910,1,0.517971076,1.813616556,0.70906835,0.822243951,1.369433423,1.928760716,1.804025631,2.008180824,1.79731371
4910,2,0.489751839,0.63353063,0.64144054,0.544665451,0.461855292,0.409967047,0.432319047,0.504163684,0.524551111
4910,3,3.802008417,0.976764903,1.551627134,3.040444811,3.854482762,3.58452818,3.043364113,2.377511702,2.180619249
4911,1,0.028708376,0.227259036,0.113435146,0.086879537,0.160702049,0.472287675,0.491470975,0.579067377,0.539040833
4911,2,0.084830926,0.076600086,0.083943712,0.084905365,0.081853489,0.086140623,0.076219895,0.05844724,0.055299151
4911,3,0.214968941,0.112146062,0.216427521,0.270341087,0.295502865,0.363099324,0.344643985,0.326446255,0.333833233
4911,4,0.518671539,0.06176873,0.354637713,0.688937172,1.081500518,1.343010016,1.369325833,1.337254503,1.406867827
4912,1,0.166088051,0.145592885,0.191831491,0.166237461,0.1821466,0.267395314,0.296076535,0.317474601,0.342797497
4912,2,0.640627685,0.234167855,0.566689696,0.656991474,0.669907863,0.568457772,0.564721829,0.50761644,0.446932671
4912,3,0.406590245,0.317293631,0.509126446,0.584842402,0.629985597,0.662551868,0.742110157,0.8161425,0.947773664
4913,1,0.196397909,0.323125834,0.282736695,0.248238663,0.29303255,0.42014112,0.409446228,0.365726031,0.32389135
4913,2,0.653198778,0.532442266,0.420846166,0.594784152,0.613251267,0.788060949,0.816854637,0.820163881,0.814964986
4913,3,0.345895641,0.312842978,0.739396496,0.546344171,0.431984717,0.441385068,0.378419922,0.344518339,0.317641414
4913,4,0.561890929,0.450419828,1.722393073,2.117244641,1.916100154,1.428184208,1.176088832,1.201451659,1.15319718
4913,5,0.610843629,0.373549119,0.623300744,0.613456497,0.600355748,0.472956132,0.471686488,0.402221161,0.430528641
4914,1,0.254916181,0.303085713,0.338003142,0.334157071,0.312759661,0.202769124,0.177674904,0.184585322,0.170709276
4914,2,0.448783065,0.372501947,0.147577363,0.058358089,0.109255416,0.160019811,0.174086451,0.151928238,0.102365505
4915,1,0.105390808,0.126893029,0.107209643,0.105137344,0.095217838,0.080113832,0.064492606,0.060352969,0.061235903
4915,2,0.092525326,0.078501334,0.031030397,0.021689359,0.035680252,0.05557626,0.060883751,0.059666366,0.043057873
4916,1,0.647889427,0.608507123,0.640867975,0.609453918,0.567711791,0.527012501,0.484784652,0.440244304,0.460992872
4916,2,0.571375447,0.553412283,0.938702043,0.940810917,0.901432364,0.674946939,0.655888311,0.606851693,0.579191211
4916,3,0.438326447,0.282225795,0.418590122,0.357029824,0.385646358,0.442053459,0.501158331,0.474192373,0.558730348
4916,4,0.473140141,0.479219069,0.32426227,0.340240203,0.301422602,0.256635391,0.232551975,0.19242944,0.193330765
4917,1,1.909480052,0.303287126,1.252562141,1.483668615,0.913043311,0.176254765,0.181009596,0.158630137,0.223828634
4917,2,0.857098008,1.738397906,0.025315035,0.02913451,0.065194974,0.221127365,0.34045712,0.458535262,0.362819764
4917,3,0.68564546,2.657472019,0.170515625,0.040412223,0.088615337,0.115463384,0.124492316,0.132437321,0.164165323
4917,4,0.328493712,3.31727847,1.764396532,0.579058713,0.306581076,1.143836073,1.319766816,1.357394762,1.40340651
4918,1,0.117054631,0.141060245,0.145541181,0.155272127,0.128728271,0.156067578,0.163289219,0.19601,0.201055581
4918,2,0.064274951,0.073941812,0.080958723,0.100951734,0.117856162,0.15005179,0.142397736,0.131623214,0.128598366
4918,3,0.114584612,0.109008026,0.104597478,0.132881584,0.163427217,0.157747706,0.181908224,0.208183797,0.224458647
4918,4,0.014733925,0.011008557,0.012360053,0.01352613,0.014519654,0.014860068,0.009249224,0.011068657,0.010944968
4920,1,0.014498998,0.026712445,0.053877503,0.047588728,0.036668692,0.016738739,0.014416171,0.01511954,0.01166503
4920,2,0.248520978,0.288612552,0.729411692,0.761251869,0.6408413,0.460832259,0.521451435,0.53493225,0.504543774
4921,1,0.048082937,0.051579575,0.059008705,0.05904192,0.061101328,0.067657354,0.069633623,0.074407111,0.074584206
4921,2,0.016169538,0.038541738,0.068155691,0.05347429,0.043444818,0.054011511,0.06687622,0.071351424,0.064094303
4921,3,0.029692247,0.016963949,0.032453019,0.038813867,0.050299956,0.055423238,0.050339595,0.056498542,0.048899841
4921,4,0.020822503,0.015824854,0.019995854,0.030081752,0.028007362,0.031113269,0.026235047,0.027319691,0.026382442
4922,1,0.621589629,1.038995387,0.878905859,0.602655119,0.764102951,0.947310297,0.78781828,0.658196455,0.594221028
4922,2,0.719829568,0.773497937,0.84930646,1.201588057,1.140878387,0.955715421,0.80096562,0.678602244,0.685070729
4922,3,0.34772854,0.254036503,0.680178239,0.63189472,0.612001225,0.54160542,0.44478038,0.357488298,0.29893192
4923,1,0.106329836,0.128700556,0.11761561,0.129826443,0.132600765,0.121246036,0.112199581,0.103664611,0.095582842
4923,2,0.210565559,0.193597239,0.222857615,0.193459339,0.169967617,0.153629969,0.155983668,0.159809592,0.127389642
4923,3,0.134754304,0.123710959,0.162239698,0.155760173,0.180382427,0.181872164,0.173292992,0.161441212,0.153742923
4923,4,0.165485368,0.113168799,0.121143334,0.172563712,0.175751884,0.175864416,0.183834071,0.181367348,0.170123597
4924,1,0.106131233,0.115455484,0.156310435,0.169992435,0.169963815,0.156502975,0.155838156,0.144522299,0.144520042
4925,1,0.337966792,0.509283222,0.301247191,0.362656257,0.418783508,0.519961863,0.564031196,0.646625066,0.640783125
4925,2,0.174654992,0.241365476,0.698268967,0.787049626,0.777877953,0.531876357,0.466389843,0.421800478,0.34992941
4925,3,0.605459933,0.579031363,0.856255857,0.93664206,0.756427067,0.641700232,0.612176531,0.624258274,0.540992479
4925,4,1.360436041,1.485391329,1.992007906,2.680118988,3.237182704,2.488639674,2.440376575,2.017945324,2.048017297
4926,1,0.001221662,0.002237091,0.002387284,0.003370061,0.003974639,0.014179598,0.029323784,0.063053458,0.087932633
4927,1,0.36242327,0.326437131,0.199493943,0.102634262,0.172914277,0.262527129,0.293348629,0.265559843,0.179809456
4927,2,0.291420002,0.158360913,0.243970428,0.340360856,0.316168342,0.357486183,0.301113454,0.260953177,0.157775904
4928,1,0.2022804,0.133515468,0.171799181,0.249693325,0.254985971,0.222144961,0.202769666,0.184813853,0.180898064
4928,2,0.214344825,0.16948504,0.220424003,0.22426303,0.198701427,0.180228587,0.172915791,0.17749722,0.148330624
4929,1,0.129793167,0.086376868,0.102302949,0.11338811,0.122202155,0.132432422,0.121299044,0.123864134,0.134945342
4929,2,0.060628883,0.068548833,0.063356865,0.064388412,0.067641174,0.082451524,0.09370897,0.09595398,0.097516124
4929,3,0.108528907,0.127805289,0.126281438,0.131876409,0.14261939,0.155351317,0.159821139,0.164137,0.171865387
4930,1,1.142339444,0.911442009,0.895327668,1.092301512,1.056178495,0.784622635,0.679612122,0.523646436,0.519715081
4930,2,0.664218699,0.83822648,0.317014981,0.218419509,0.267660483,0.371165019,0.38971528,0.44119018,0.394577671
4930,3,0.705036595,1.147481437,0.750329733,0.649138548,0.635460797,0.628911688,0.576711763,0.526057008,0.487451946
4930,4,0.523170837,0.934326977,1.059053491,0.771365941,0.741115561,0.618546662,0.58528972,0.530700036,0.512379365
4932,1,0.07117358,0.071539658,0.067676396,0.057138932,0.054993112,0.048061977,0.050428093,0.044989174,0.037072096
4932,2,0.087805264,0.045141213,0.088941984,0.098017308,0.083619068,0.087679647,0.085209406,0.080509557,0.069889691
4933,1,0.035683781,0.024869957,0.024458303,0.028404736,0.022140971,0.018097903,0.016497149,0.017034355,0.019369814
4934,1,0.110066684,0.159851247,0.141465079,0.156896435,0.210094928,0.354584572,0.457461852,0.570597884,0.692624651
4934,2,0.112736524,0.195043841,0.500303999,0.512953424,0.501996083,0.478629576,0.52715841,0.595380856,0.675864779
4934,3,0.151777117,0.116457849,0.199469319,0.231619564,0.270973629,0.329986349,0.35963503,0.418716693,0.42520051
4934,4,0.183351588,0.038359226,0.192586049,0.382422065,0.481591173,0.512560803,0.482388263,0.540799274,0.560398336
4935,1,0.190376546,0.216958784,0.225317999,0.203378469,0.164893693,0.171282887,0.177230974,0.206426314,0.226091099
4935,2,0.197426615,0.213826988,0.20248805,0.189846939,0.195301686,0.211173239,0.187309956,0.142015198,0.165494874
